id,rate_date,currency_code,currency_name,unit,buying_rate,selling_rate,source,created_at
27919,2017-07-10,USD,U.S. Dollar,1,103.04,103.64,NRB,2026-01-08 14:43:42
27941,2017-07-09,USD,U.S. Dollar,1,103.15,103.75,NRB,2026-01-08 14:43:42
27963,2017-07-08,USD,U.S. Dollar,1,103.15,103.75,NRB,2026-01-08 14:43:42
27985,2017-07-07,USD,U.S. Dollar,1,103.32,103.92,NRB,2026-01-08 14:43:42
28007,2017-07-06,USD,U.S. Dollar,1,103.37,103.97,NRB,2026-01-08 14:43:42
28029,2017-07-05,USD,U.S. Dollar,1,103.33,103.93,NRB,2026-01-08 14:43:42
28051,2017-07-04,USD,U.S. Dollar,1,103.28,103.88,NRB,2026-01-08 14:43:42
28073,2017-07-03,USD,U.S. Dollar,1,103.03,103.63,NRB,2026-01-08 14:43:42
28095,2017-07-02,USD,U.S. Dollar,1,103.19,103.79,NRB,2026-01-08 14:43:42
28117,2017-07-01,USD,U.S. Dollar,1,103.19,103.79,NRB,2026-01-08 14:43:42
28139,2017-06-30,USD,U.S. Dollar,1,102.94,103.54,NRB,2026-01-08 14:43:42
28161,2017-06-29,USD,U.S. Dollar,1,103.09,103.69,NRB,2026-01-08 14:43:42
28183,2017-06-28,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:42
28205,2017-06-27,USD,U.S. Dollar,1,102.94,103.54,NRB,2026-01-08 14:43:42
28227,2017-06-26,USD,U.S. Dollar,1,102.94,103.54,NRB,2026-01-08 14:43:42
28249,2017-06-25,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:42
28271,2017-06-24,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:42
28293,2017-06-23,USD,U.S. Dollar,1,102.96,103.56,NRB,2026-01-08 14:43:42
28315,2017-06-22,USD,U.S. Dollar,1,103.01,103.61,NRB,2026-01-08 14:43:42
28337,2017-06-21,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:42
28359,2017-06-20,USD,U.S. Dollar,1,102.72,103.32,NRB,2026-01-08 14:43:42
28381,2017-06-19,USD,U.S. Dollar,1,102.8,103.4,NRB,2026-01-08 14:43:42
28403,2017-06-18,USD,U.S. Dollar,1,102.79,103.39,NRB,2026-01-08 14:43:42
28425,2017-06-17,USD,U.S. Dollar,1,102.79,103.39,NRB,2026-01-08 14:43:42
28447,2017-06-16,USD,U.S. Dollar,1,102.79,103.39,NRB,2026-01-08 14:43:42
28469,2017-06-15,USD,U.S. Dollar,1,102.51,103.11,NRB,2026-01-08 14:43:42
28491,2017-06-14,USD,U.S. Dollar,1,102.77,103.37,NRB,2026-01-08 14:43:42
28513,2017-06-13,USD,U.S. Dollar,1,102.72,103.32,NRB,2026-01-08 14:43:43
28535,2017-06-12,USD,U.S. Dollar,1,102.49,103.09,NRB,2026-01-08 14:43:43
28557,2017-06-11,USD,U.S. Dollar,1,102.56,103.16,NRB,2026-01-08 14:43:43
28579,2017-06-10,USD,U.S. Dollar,1,102.56,103.16,NRB,2026-01-08 14:43:43
28601,2017-06-09,USD,U.S. Dollar,1,102.67,103.27,NRB,2026-01-08 14:43:43
28623,2017-06-08,USD,U.S. Dollar,1,102.61,103.21,NRB,2026-01-08 14:43:43
28645,2017-06-07,USD,U.S. Dollar,1,102.78,103.38,NRB,2026-01-08 14:43:43
28667,2017-06-06,USD,U.S. Dollar,1,102.61,103.21,NRB,2026-01-08 14:43:43
28689,2017-06-05,USD,U.S. Dollar,1,102.8,103.4,NRB,2026-01-08 14:43:43
28711,2017-06-04,USD,U.S. Dollar,1,102.87,103.47,NRB,2026-01-08 14:43:43
28733,2017-06-03,USD,U.S. Dollar,1,102.87,103.47,NRB,2026-01-08 14:43:43
28755,2017-06-02,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:43
28777,2017-06-01,USD,U.S. Dollar,1,102.92,103.52,NRB,2026-01-08 14:43:43
28799,2017-05-31,USD,U.S. Dollar,1,103.1,103.7,NRB,2026-01-08 14:43:43
28821,2017-05-30,USD,U.S. Dollar,1,102.88,103.48,NRB,2026-01-08 14:43:43
28843,2017-05-29,USD,U.S. Dollar,1,102.81,103.41,NRB,2026-01-08 14:43:43
28865,2017-05-28,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:43
28887,2017-05-27,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:43
28909,2017-05-26,USD,U.S. Dollar,1,102.99,103.59,NRB,2026-01-08 14:43:43
28931,2017-05-25,USD,U.S. Dollar,1,103.46,104.06,NRB,2026-01-08 14:43:43
28953,2017-05-24,USD,U.S. Dollar,1,103.18,103.78,NRB,2026-01-08 14:43:43
28975,2017-05-23,USD,U.S. Dollar,1,103.05,103.65,NRB,2026-01-08 14:43:43
28997,2017-05-22,USD,U.S. Dollar,1,103.13,103.73,NRB,2026-01-08 14:43:43
29019,2017-05-21,USD,U.S. Dollar,1,103.26,103.86,NRB,2026-01-08 14:43:43
29041,2017-05-20,USD,U.S. Dollar,1,103.26,103.86,NRB,2026-01-08 14:43:43
29063,2017-05-19,USD,U.S. Dollar,1,103.23,103.83,NRB,2026-01-08 14:43:43
29085,2017-05-18,USD,U.S. Dollar,1,102.25,102.85,NRB,2026-01-08 14:43:43
29107,2017-05-17,USD,U.S. Dollar,1,102.26,102.86,NRB,2026-01-08 14:43:43
29129,2017-05-16,USD,U.S. Dollar,1,102.27,102.87,NRB,2026-01-08 14:43:43
29151,2017-05-15,USD,U.S. Dollar,1,102.58,103.18,NRB,2026-01-08 14:43:43
29173,2017-05-14,USD,U.S. Dollar,1,102.61,103.21,NRB,2026-01-08 14:43:43
29195,2017-05-13,USD,U.S. Dollar,1,102.61,103.21,NRB,2026-01-08 14:43:43
29217,2017-05-12,USD,U.S. Dollar,1,102.74,103.34,NRB,2026-01-08 14:43:43
29239,2017-05-11,USD,U.S. Dollar,1,103.1,103.7,NRB,2026-01-08 14:43:43
29261,2017-05-10,USD,U.S. Dollar,1,103.16,103.76,NRB,2026-01-08 14:43:43
29283,2017-05-09,USD,U.S. Dollar,1,102.47,103.07,NRB,2026-01-08 14:43:43
29305,2017-05-08,USD,U.S. Dollar,1,102.7,103.3,NRB,2026-01-08 14:43:43
29327,2017-05-07,USD,U.S. Dollar,1,102.6,103.2,NRB,2026-01-08 14:43:43
29349,2017-05-06,USD,U.S. Dollar,1,102.6,103.2,NRB,2026-01-08 14:43:43
29371,2017-05-05,USD,U.S. Dollar,1,102.4,103.0,NRB,2026-01-08 14:43:43
29393,2017-05-04,USD,U.S. Dollar,1,102.35,102.95,NRB,2026-01-08 14:43:43
29415,2017-05-03,USD,U.S. Dollar,1,102.37,102.97,NRB,2026-01-08 14:43:43
29437,2017-05-02,USD,U.S. Dollar,1,102.49,103.09,NRB,2026-01-08 14:43:43
29459,2017-05-01,USD,U.S. Dollar,1,102.3,102.9,NRB,2026-01-08 14:43:43
29481,2017-04-30,USD,U.S. Dollar,1,102.46,103.06,NRB,2026-01-08 14:43:43
29503,2017-04-29,USD,U.S. Dollar,1,102.46,103.06,NRB,2026-01-08 14:43:43
29525,2017-04-28,USD,U.S. Dollar,1,102.3,102.9,NRB,2026-01-08 14:43:43
29547,2017-04-27,USD,U.S. Dollar,1,102.27,102.87,NRB,2026-01-08 14:43:43
29569,2017-04-26,USD,U.S. Dollar,1,102.5,103.1,NRB,2026-01-08 14:43:43
29591,2017-04-25,USD,U.S. Dollar,1,102.8,103.4,NRB,2026-01-08 14:43:43
29613,2017-04-24,USD,U.S. Dollar,1,103.08,103.68,NRB,2026-01-08 14:43:43
29635,2017-04-23,USD,U.S. Dollar,1,103.1,103.7,NRB,2026-01-08 14:43:43
29657,2017-04-22,USD,U.S. Dollar,1,103.1,103.7,NRB,2026-01-08 14:43:43
29679,2017-04-21,USD,U.S. Dollar,1,103.08,103.68,NRB,2026-01-08 14:43:43
29701,2017-04-20,USD,U.S. Dollar,1,103.04,103.64,NRB,2026-01-08 14:43:43
29723,2017-04-19,USD,U.S. Dollar,1,103.05,103.65,NRB,2026-01-08 14:43:43
29745,2017-04-18,USD,U.S. Dollar,1,102.84,103.44,NRB,2026-01-08 14:43:43
29767,2017-04-17,USD,U.S. Dollar,1,102.76,103.36,NRB,2026-01-08 14:43:43
29789,2017-04-16,USD,U.S. Dollar,1,102.76,103.36,NRB,2026-01-08 14:43:43
29811,2017-04-15,USD,U.S. Dollar,1,102.76,103.36,NRB,2026-01-08 14:43:43
29833,2017-04-14,USD,U.S. Dollar,1,102.75,103.35,NRB,2026-01-08 14:43:43
29855,2017-04-13,USD,U.S. Dollar,1,103.1,103.7,NRB,2026-01-08 14:43:43
29877,2017-04-12,USD,U.S. Dollar,1,102.9,103.5,NRB,2026-01-08 14:43:43
29899,2017-04-11,USD,U.S. Dollar,1,102.93,103.53,NRB,2026-01-08 14:43:43
29921,2017-04-10,USD,U.S. Dollar,1,102.56,103.16,NRB,2026-01-08 14:43:43
29943,2017-04-09,USD,U.S. Dollar,1,102.41,103.01,NRB,2026-01-08 14:43:43
29965,2017-04-08,USD,U.S. Dollar,1,102.41,103.01,NRB,2026-01-08 14:43:43
29987,2017-04-07,USD,U.S. Dollar,1,103.56,104.16,NRB,2026-01-08 14:43:43
30009,2017-04-06,USD,U.S. Dollar,1,103.67,104.27,NRB,2026-01-08 14:43:43
30031,2017-04-05,USD,U.S. Dollar,1,103.74,104.34,NRB,2026-01-08 14:43:43
30053,2017-04-04,USD,U.S. Dollar,1,103.61,104.21,NRB,2026-01-08 14:43:43
30075,2017-04-03,USD,U.S. Dollar,1,103.46,104.06,NRB,2026-01-08 14:43:43
30097,2017-04-02,USD,U.S. Dollar,1,103.46,104.06,NRB,2026-01-08 14:43:43
30119,2017-04-01,USD,U.S. Dollar,1,103.46,104.06,NRB,2026-01-08 14:43:43
30141,2017-03-31,USD,U.S. Dollar,1,103.58,104.18,NRB,2026-01-08 14:43:43
30163,2017-03-30,USD,U.S. Dollar,1,103.55,104.15,NRB,2026-01-08 14:43:43
30185,2017-03-29,USD,U.S. Dollar,1,103.76,104.36,NRB,2026-01-08 14:43:43
30207,2017-03-28,USD,U.S. Dollar,1,103.82,104.42,NRB,2026-01-08 14:43:43
30229,2017-03-27,USD,U.S. Dollar,1,104.36,104.96,NRB,2026-01-08 14:43:43
30251,2017-03-26,USD,U.S. Dollar,1,104.4,105.0,NRB,2026-01-08 14:43:43
30273,2017-03-25,USD,U.S. Dollar,1,104.4,105.0,NRB,2026-01-08 14:43:43
30295,2017-03-24,USD,U.S. Dollar,1,104.45,105.05,NRB,2026-01-08 14:43:43
30317,2017-03-23,USD,U.S. Dollar,1,104.51,105.11,NRB,2026-01-08 14:43:43
30339,2017-03-22,USD,U.S. Dollar,1,104.16,104.76,NRB,2026-01-08 14:43:43
30361,2017-03-21,USD,U.S. Dollar,1,104.34,104.94,NRB,2026-01-08 14:43:43
30383,2017-03-20,USD,U.S. Dollar,1,104.44,105.04,NRB,2026-01-08 14:43:43
30405,2017-03-19,USD,U.S. Dollar,1,104.56,105.16,NRB,2026-01-08 14:43:43
30427,2017-03-18,USD,U.S. Dollar,1,104.56,105.16,NRB,2026-01-08 14:43:43
30449,2017-03-17,USD,U.S. Dollar,1,104.42,105.02,NRB,2026-01-08 14:43:43
30471,2017-03-16,USD,U.S. Dollar,1,104.74,105.34,NRB,2026-01-08 14:43:43
30493,2017-03-15,USD,U.S. Dollar,1,105.58,106.18,NRB,2026-01-08 14:43:43
30515,2017-03-14,USD,U.S. Dollar,1,106.27,106.87,NRB,2026-01-08 14:43:43
30537,2017-03-13,USD,U.S. Dollar,1,106.27,106.87,NRB,2026-01-08 14:43:43
30559,2017-03-12,USD,U.S. Dollar,1,106.35,106.95,NRB,2026-01-08 14:43:43
30581,2017-03-11,USD,U.S. Dollar,1,106.35,106.95,NRB,2026-01-08 14:43:43
30603,2017-03-10,USD,U.S. Dollar,1,106.53,107.13,NRB,2026-01-08 14:43:43
30625,2017-03-09,USD,U.S. Dollar,1,106.44,107.04,NRB,2026-01-08 14:43:43
30647,2017-03-08,USD,U.S. Dollar,1,106.4,107.0,NRB,2026-01-08 14:43:43
30669,2017-03-07,USD,U.S. Dollar,1,106.46,107.06,NRB,2026-01-08 14:43:43
30691,2017-03-06,USD,U.S. Dollar,1,106.6,107.2,NRB,2026-01-08 14:43:43
30713,2017-03-05,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:45
30735,2017-03-04,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:45
30757,2017-03-03,USD,U.S. Dollar,1,106.5,107.1,NRB,2026-01-08 14:43:45
30779,2017-03-02,USD,U.S. Dollar,1,106.64,107.24,NRB,2026-01-08 14:43:45
30801,2017-03-01,USD,U.S. Dollar,1,106.5,107.1,NRB,2026-01-08 14:43:45
30823,2017-02-28,USD,U.S. Dollar,1,106.42,107.02,NRB,2026-01-08 14:43:45
30845,2017-02-27,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:45
30867,2017-02-26,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:45
30889,2017-02-25,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:45
30911,2017-02-24,USD,U.S. Dollar,1,106.64,107.24,NRB,2026-01-08 14:43:45
30933,2017-02-23,USD,U.S. Dollar,1,106.9,107.5,NRB,2026-01-08 14:43:45
30955,2017-02-22,USD,U.S. Dollar,1,106.78,107.38,NRB,2026-01-08 14:43:45
30977,2017-02-21,USD,U.S. Dollar,1,106.85,107.45,NRB,2026-01-08 14:43:45
30999,2017-02-20,USD,U.S. Dollar,1,106.8,107.4,NRB,2026-01-08 14:43:45
31021,2017-02-19,USD,U.S. Dollar,1,107.02,107.62,NRB,2026-01-08 14:43:45
31043,2017-02-18,USD,U.S. Dollar,1,107.02,107.62,NRB,2026-01-08 14:43:45
31065,2017-02-17,USD,U.S. Dollar,1,106.8,107.4,NRB,2026-01-08 14:43:45
31087,2017-02-16,USD,U.S. Dollar,1,106.8,107.4,NRB,2026-01-08 14:43:45
31109,2017-02-15,USD,U.S. Dollar,1,106.83,107.43,NRB,2026-01-08 14:43:45
31131,2017-02-14,USD,U.S. Dollar,1,106.87,107.47,NRB,2026-01-08 14:43:45
31153,2017-02-13,USD,U.S. Dollar,1,106.71,107.31,NRB,2026-01-08 14:43:45
31175,2017-02-12,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:45
31197,2017-02-11,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:45
31219,2017-02-10,USD,U.S. Dollar,1,106.89,107.49,NRB,2026-01-08 14:43:45
31241,2017-02-09,USD,U.S. Dollar,1,107.42,108.02,NRB,2026-01-08 14:43:45
31263,2017-02-08,USD,U.S. Dollar,1,107.58,108.18,NRB,2026-01-08 14:43:45
31285,2017-02-07,USD,U.S. Dollar,1,107.19,107.79,NRB,2026-01-08 14:43:45
31307,2017-02-06,USD,U.S. Dollar,1,107.4,108.0,NRB,2026-01-08 14:43:45
31329,2017-02-05,USD,U.S. Dollar,1,107.44,108.04,NRB,2026-01-08 14:43:45
31351,2017-02-04,USD,U.S. Dollar,1,107.44,108.04,NRB,2026-01-08 14:43:45
31373,2017-02-03,USD,U.S. Dollar,1,107.58,108.18,NRB,2026-01-08 14:43:45
31395,2017-02-02,USD,U.S. Dollar,1,107.82,108.42,NRB,2026-01-08 14:43:45
31417,2017-02-01,USD,U.S. Dollar,1,108.21,108.81,NRB,2026-01-08 14:43:45
31439,2017-01-31,USD,U.S. Dollar,1,108.42,109.02,NRB,2026-01-08 14:43:45
31461,2017-01-30,USD,U.S. Dollar,1,108.56,109.16,NRB,2026-01-08 14:43:45
31483,2017-01-29,USD,U.S. Dollar,1,108.63,109.23,NRB,2026-01-08 14:43:45
31505,2017-01-28,USD,U.S. Dollar,1,108.67,109.27,NRB,2026-01-08 14:43:45
31527,2017-01-27,USD,U.S. Dollar,1,108.63,109.23,NRB,2026-01-08 14:43:45
31549,2017-01-26,USD,U.S. Dollar,1,108.73,109.33,NRB,2026-01-08 14:43:45
31571,2017-01-25,USD,U.S. Dollar,1,108.67,109.27,NRB,2026-01-08 14:43:45
31593,2017-01-24,USD,U.S. Dollar,1,108.74,109.34,NRB,2026-01-08 14:43:45
31615,2017-01-23,USD,U.S. Dollar,1,108.74,109.34,NRB,2026-01-08 14:43:45
31637,2017-01-22,USD,U.S. Dollar,1,108.77,109.37,NRB,2026-01-08 14:43:45
31659,2017-01-21,USD,U.S. Dollar,1,108.77,109.37,NRB,2026-01-08 14:43:45
31681,2017-01-20,USD,U.S. Dollar,1,108.74,109.34,NRB,2026-01-08 14:43:45
31703,2017-01-19,USD,U.S. Dollar,1,108.5,109.1,NRB,2026-01-08 14:43:45
31725,2017-01-18,USD,U.S. Dollar,1,108.44,109.04,NRB,2026-01-08 14:43:45
31747,2017-01-17,USD,U.S. Dollar,1,108.75,109.35,NRB,2026-01-08 14:43:45
31769,2017-01-16,USD,U.S. Dollar,1,108.75,109.35,NRB,2026-01-08 14:43:45
31791,2017-01-15,USD,U.S. Dollar,1,108.86,109.46,NRB,2026-01-08 14:43:45
31813,2017-01-14,USD,U.S. Dollar,1,108.86,109.46,NRB,2026-01-08 14:43:45
31835,2017-01-13,USD,U.S. Dollar,1,108.54,109.14,NRB,2026-01-08 14:43:45
31857,2017-01-12,USD,U.S. Dollar,1,109.02,109.62,NRB,2026-01-08 14:43:45
31879,2017-01-11,USD,U.S. Dollar,1,108.78,109.38,NRB,2026-01-08 14:43:45
31901,2017-01-10,USD,U.S. Dollar,1,108.82,109.42,NRB,2026-01-08 14:43:45
31923,2017-01-09,USD,U.S. Dollar,1,108.44,109.04,NRB,2026-01-08 14:43:45
31945,2017-01-08,USD,U.S. Dollar,1,108.43,109.03,NRB,2026-01-08 14:43:45
31967,2017-01-07,USD,U.S. Dollar,1,108.43,109.03,NRB,2026-01-08 14:43:45
31989,2017-01-06,USD,U.S. Dollar,1,108.36,108.96,NRB,2026-01-08 14:43:45
32011,2017-01-05,USD,U.S. Dollar,1,108.73,109.33,NRB,2026-01-08 14:43:45
32033,2017-01-04,USD,U.S. Dollar,1,108.97,109.57,NRB,2026-01-08 14:43:45
32055,2017-01-03,USD,U.S. Dollar,1,108.59,109.19,NRB,2026-01-08 14:43:45
32077,2017-01-02,USD,U.S. Dollar,1,108.38,108.98,NRB,2026-01-08 14:43:45
32099,2017-01-01,USD,U.S. Dollar,1,108.31,108.91,NRB,2026-01-08 14:43:45
32121,2016-12-31,USD,U.S. Dollar,1,108.31,108.91,NRB,2026-01-08 14:43:45
32143,2018-12-30,USD,U.S. Dollar,1,111.61,112.21,NRB,2026-01-08 14:43:47
32165,2018-12-29,USD,U.S. Dollar,1,111.61,112.21,NRB,2026-01-08 14:43:47
32187,2018-12-28,USD,U.S. Dollar,1,112.27,112.87,NRB,2026-01-08 14:43:47
32209,2018-12-27,USD,U.S. Dollar,1,111.82,112.42,NRB,2026-01-08 14:43:47
32231,2018-12-26,USD,U.S. Dollar,1,111.92,112.52,NRB,2026-01-08 14:43:47
32253,2018-12-25,USD,U.S. Dollar,1,111.92,112.52,NRB,2026-01-08 14:43:47
32275,2018-12-24,USD,U.S. Dollar,1,111.94,112.54,NRB,2026-01-08 14:43:47
32297,2018-12-23,USD,U.S. Dollar,1,111.94,112.54,NRB,2026-01-08 14:43:47
32319,2018-12-22,USD,U.S. Dollar,1,111.94,112.54,NRB,2026-01-08 14:43:47
32341,2018-12-21,USD,U.S. Dollar,1,111.23,111.83,NRB,2026-01-08 14:43:47
32363,2018-12-20,USD,U.S. Dollar,1,112.35,112.95,NRB,2026-01-08 14:43:47
32385,2018-12-19,USD,U.S. Dollar,1,112.41,113.01,NRB,2026-01-08 14:43:47
32407,2018-12-18,USD,U.S. Dollar,1,114.18,114.78,NRB,2026-01-08 14:43:47
32429,2018-12-17,USD,U.S. Dollar,1,114.74,115.34,NRB,2026-01-08 14:43:47
32451,2018-12-16,USD,U.S. Dollar,1,114.74,115.34,NRB,2026-01-08 14:43:47
32473,2018-12-15,USD,U.S. Dollar,1,114.74,115.34,NRB,2026-01-08 14:43:47
32495,2018-12-14,USD,U.S. Dollar,1,114.4,115.0,NRB,2026-01-08 14:43:47
32517,2018-12-13,USD,U.S. Dollar,1,114.92,115.52,NRB,2026-01-08 14:43:47
32539,2018-12-12,USD,U.S. Dollar,1,114.67,115.27,NRB,2026-01-08 14:43:47
32561,2018-12-11,USD,U.S. Dollar,1,113.85,114.45,NRB,2026-01-08 14:43:47
32583,2018-12-10,USD,U.S. Dollar,1,112.99,113.59,NRB,2026-01-08 14:43:47
32605,2018-12-09,USD,U.S. Dollar,1,112.99,113.59,NRB,2026-01-08 14:43:47
32627,2018-12-08,USD,U.S. Dollar,1,112.99,113.59,NRB,2026-01-08 14:43:47
32649,2018-12-07,USD,U.S. Dollar,1,113.15,113.75,NRB,2026-01-08 14:43:47
32671,2018-12-06,USD,U.S. Dollar,1,112.44,113.04,NRB,2026-01-08 14:43:47
32693,2018-12-05,USD,U.S. Dollar,1,112.49,113.09,NRB,2026-01-08 14:43:47
32715,2018-12-04,USD,U.S. Dollar,1,112.43,113.03,NRB,2026-01-08 14:43:47
32737,2018-12-03,USD,U.S. Dollar,1,111.05,111.65,NRB,2026-01-08 14:43:47
32759,2018-12-02,USD,U.S. Dollar,1,111.05,111.65,NRB,2026-01-08 14:43:47
32781,2018-12-01,USD,U.S. Dollar,1,111.05,111.65,NRB,2026-01-08 14:43:47
32803,2018-11-30,USD,U.S. Dollar,1,111.45,112.05,NRB,2026-01-08 14:43:47
32825,2018-11-29,USD,U.S. Dollar,1,112.7,113.3,NRB,2026-01-08 14:43:47
32847,2018-11-28,USD,U.S. Dollar,1,112.93,113.53,NRB,2026-01-08 14:43:47
32869,2018-11-27,USD,U.S. Dollar,1,113.1,113.7,NRB,2026-01-08 14:43:47
32891,2018-11-26,USD,U.S. Dollar,1,112.78,113.38,NRB,2026-01-08 14:43:47
32913,2018-11-25,USD,U.S. Dollar,1,112.78,113.38,NRB,2026-01-08 14:43:47
32935,2018-11-24,USD,U.S. Dollar,1,112.78,113.38,NRB,2026-01-08 14:43:47
32957,2018-11-23,USD,U.S. Dollar,1,112.78,113.38,NRB,2026-01-08 14:43:47
32979,2018-11-22,USD,U.S. Dollar,1,114.03,114.63,NRB,2026-01-08 14:43:47
33001,2018-11-21,USD,U.S. Dollar,1,114.03,114.63,NRB,2026-01-08 14:43:47
33023,2018-11-20,USD,U.S. Dollar,1,114.33,114.93,NRB,2026-01-08 14:43:47
33045,2018-11-19,USD,U.S. Dollar,1,114.78,115.38,NRB,2026-01-08 14:43:47
33067,2018-11-18,USD,U.S. Dollar,1,114.78,115.38,NRB,2026-01-08 14:43:47
33089,2018-11-17,USD,U.S. Dollar,1,114.78,115.38,NRB,2026-01-08 14:43:47
33111,2018-11-16,USD,U.S. Dollar,1,114.88,115.48,NRB,2026-01-08 14:43:47
33133,2018-11-15,USD,U.S. Dollar,1,115.4,116.0,NRB,2026-01-08 14:43:47
33155,2018-11-14,USD,U.S. Dollar,1,115.97,116.57,NRB,2026-01-08 14:43:47
33177,2018-11-13,USD,U.S. Dollar,1,116.33,116.93,NRB,2026-01-08 14:43:47
33199,2018-11-12,USD,U.S. Dollar,1,115.69,116.29,NRB,2026-01-08 14:43:47
33221,2018-11-11,USD,U.S. Dollar,1,115.69,116.29,NRB,2026-01-08 14:43:47
33243,2018-11-10,USD,U.S. Dollar,1,115.69,116.29,NRB,2026-01-08 14:43:47
33265,2018-11-09,USD,U.S. Dollar,1,116.5,117.1,NRB,2026-01-08 14:43:47
33287,2018-11-08,USD,U.S. Dollar,1,116.5,117.1,NRB,2026-01-08 14:43:47
33309,2018-11-07,USD,U.S. Dollar,1,116.5,117.1,NRB,2026-01-08 14:43:47
33331,2018-11-06,USD,U.S. Dollar,1,116.7,117.3,NRB,2026-01-08 14:43:47
33353,2018-11-05,USD,U.S. Dollar,1,115.6,116.2,NRB,2026-01-08 14:43:47
33375,2018-11-04,USD,U.S. Dollar,1,115.6,116.2,NRB,2026-01-08 14:43:47
33397,2018-11-03,USD,U.S. Dollar,1,115.6,116.2,NRB,2026-01-08 14:43:47
33419,2018-11-02,USD,U.S. Dollar,1,117.23,117.83,NRB,2026-01-08 14:43:47
33441,2018-11-01,USD,U.S. Dollar,1,118.03,118.63,NRB,2026-01-08 14:43:47
33463,2018-10-31,USD,U.S. Dollar,1,117.59,118.19,NRB,2026-01-08 14:43:47
33485,2018-10-30,USD,U.S. Dollar,1,117.21,117.81,NRB,2026-01-08 14:43:47
33507,2018-10-29,USD,U.S. Dollar,1,117.24,117.84,NRB,2026-01-08 14:43:47
33529,2018-10-28,USD,U.S. Dollar,1,117.24,117.84,NRB,2026-01-08 14:43:47
33551,2018-10-27,USD,U.S. Dollar,1,117.24,117.84,NRB,2026-01-08 14:43:47
33573,2018-10-26,USD,U.S. Dollar,1,116.95,117.55,NRB,2026-01-08 14:43:47
33595,2018-10-25,USD,U.S. Dollar,1,116.75,117.35,NRB,2026-01-08 14:43:47
33617,2018-10-24,USD,U.S. Dollar,1,117.41,118.01,NRB,2026-01-08 14:43:47
33639,2018-10-23,USD,U.S. Dollar,1,117.4,118.0,NRB,2026-01-08 14:43:47
33661,2018-10-22,USD,U.S. Dollar,1,117.02,117.62,NRB,2026-01-08 14:43:47
33683,2018-10-21,USD,U.S. Dollar,1,117.02,117.62,NRB,2026-01-08 14:43:47
33705,2018-10-20,USD,U.S. Dollar,1,117.02,117.62,NRB,2026-01-08 14:43:47
33727,2018-10-19,USD,U.S. Dollar,1,117.46,118.06,NRB,2026-01-08 14:43:47
33749,2018-10-18,USD,U.S. Dollar,1,117.46,118.06,NRB,2026-01-08 14:43:47
33771,2018-10-17,USD,U.S. Dollar,1,117.24,117.84,NRB,2026-01-08 14:43:47
33793,2018-10-16,USD,U.S. Dollar,1,117.84,118.44,NRB,2026-01-08 14:43:47
33815,2018-10-15,USD,U.S. Dollar,1,117.4,118.0,NRB,2026-01-08 14:43:47
33837,2018-10-14,USD,U.S. Dollar,1,117.4,118.0,NRB,2026-01-08 14:43:47
33859,2018-10-13,USD,U.S. Dollar,1,117.4,118.0,NRB,2026-01-08 14:43:47
33881,2018-10-12,USD,U.S. Dollar,1,118.3,118.9,NRB,2026-01-08 14:43:47
33903,2018-10-11,USD,U.S. Dollar,1,118.43,119.03,NRB,2026-01-08 14:43:47
33925,2018-10-10,USD,U.S. Dollar,1,118.73,119.33,NRB,2026-01-08 14:43:47
33947,2018-10-09,USD,U.S. Dollar,1,118.2,118.8,NRB,2026-01-08 14:43:47
33969,2018-10-08,USD,U.S. Dollar,1,117.73,118.33,NRB,2026-01-08 14:43:47
33991,2018-10-07,USD,U.S. Dollar,1,117.73,118.33,NRB,2026-01-08 14:43:47
34013,2018-10-06,USD,U.S. Dollar,1,117.73,118.33,NRB,2026-01-08 14:43:47
34035,2018-10-05,USD,U.S. Dollar,1,117.43,118.03,NRB,2026-01-08 14:43:47
34057,2018-10-04,USD,U.S. Dollar,1,117.05,117.65,NRB,2026-01-08 14:43:47
34079,2018-10-03,USD,U.S. Dollar,1,116.36,116.96,NRB,2026-01-08 14:43:47
34101,2018-10-02,USD,U.S. Dollar,1,116.36,116.96,NRB,2026-01-08 14:43:47
34123,2018-10-01,USD,U.S. Dollar,1,115.68,116.28,NRB,2026-01-08 14:43:47
34145,2018-09-30,USD,U.S. Dollar,1,115.68,116.28,NRB,2026-01-08 14:43:47
